,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num_nodes,Num edges,% Positive edges,ROI_strl_thresh,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
145,RF,Extraversion,keep median,pearson,solver,mean_strl,5.967,roc_auc_ovr_weighted,23,208,100.0,0,100.0,100.0,100.0,100.0,46.772,45.161,41.379,50.053
146,RF,Neuroticism,keep median,pearson,solver,num_streamlines,5.881,roc_auc_ovr_weighted,22,205,100.0,0,100.0,100.0,100.0,100.0,44.88,43.548,31.373,42.32
147,RF,Neuroticism,keep median,pearson,solver,mean_strl,5.737,roc_auc_ovr_weighted,24,200,100.0,0,100.0,100.0,100.0,100.0,59.143,58.065,51.852,60.711
148,RF,Neuroticism,keep median,pearson,solver,mean_FA,5.68,roc_auc_ovr_weighted,22,198,100.0,0,100.0,100.0,100.0,100.0,38.662,38.71,40.625,36.677
149,RF,Extraversion,keep median,pearson,solver,mean_strl,5.594,roc_auc_ovr_weighted,22,195,100.0,0,100.0,100.0,100.0,100.0,41.217,40.323,39.344,47.937
150,RF,Extraversion,keep median,pearson,solver,mean_FA,5.565,roc_auc_ovr_weighted,22,194,100.0,0,100.0,100.0,100.0,100.0,51.905,50.0,45.614,54.762
151,RF,Neuroticism,keep median,pearson,solver,mean_strl,5.393,roc_auc_ovr_weighted,23,188,100.0,0,100.0,100.0,100.0,100.0,54.18,53.226,47.273,54.545
152,RF,Neuroticism,keep median,pearson,solver,num_streamlines,5.307,roc_auc_ovr_weighted,21,185,100.0,0,100.0,100.0,100.0,100.0,51.149,50.0,41.509,46.343
153,RF,Extraversion,keep median,pearson,solver,mean_strl,5.221,roc_auc_ovr_weighted,21,182,100.0,0,100.0,100.0,100.0,100.0,50.212,50.0,52.308,50.794
154,RF,Neuroticism,keep median,pearson,solver,mean_FA,5.192,roc_auc_ovr_weighted,21,181,100.0,0,100.0,100.0,100.0,100.0,38.871,38.71,38.71,31.766
155,RF,Extraversion,keep median,pearson,solver,mean_FA,5.077,roc_auc_ovr_weighted,21,177,100.0,0,100.0,100.0,100.0,100.0,50.899,48.387,40.741,49.206
156,RF,Neuroticism,keep median,pearson,solver,mean_strl,5.02,roc_auc_ovr_weighted,22,175,100.0,0,99.074,99.153,99.065,100.0,52.874,51.613,42.308,55.486
157,RF,Neuroticism,keep median,pearson,solver,mean_FA,4.963,roc_auc_ovr_weighted,20,173,100.0,0,100.0,100.0,100.0,100.0,45.141,45.161,46.875,40.543
158,RF,Extraversion,keep median,pearson,solver,mean_strl,4.733,roc_auc_ovr_weighted,20,165,100.0,0,100.0,100.0,100.0,100.0,43.915,41.935,35.714,41.587
159,RF,Extraversion,keep median,pearson,solver,num_streamlines,4.705,roc_auc_ovr_weighted,20,164,100.0,0,100.0,100.0,100.0,100.0,48.201,46.774,44.068,47.725
160,RF,Extraversion,keep median,pearson,solver,mean_FA,4.618,roc_auc_ovr_weighted,20,161,100.0,0,100.0,100.0,100.0,100.0,52.328,50.0,43.636,59.048
161,RF,Neuroticism,keep median,pearson,solver,mean_strl,4.561,roc_auc_ovr_weighted,21,159,100.0,0,100.0,100.0,100.0,100.0,52.665,51.613,44.444,56.217
162,RF,Neuroticism,keep median,pearson,solver,mean_FA,4.475,roc_auc_ovr_weighted,19,156,100.0,0,97.222,97.458,97.143,99.711,47.074,46.774,45.902,41.797
163,RF,Extraversion,keep median,pearson,solver,mean_strl,4.36,roc_auc_ovr_weighted,19,152,100.0,0,100.0,100.0,100.0,100.0,51.058,50.0,49.18,48.677
164,RF,Neuroticism,keep median,pearson,solver,num_streamlines,4.332,roc_auc_ovr_weighted,19,151,100.0,0,100.0,100.0,100.0,100.0,49.634,48.387,38.462,46.29
165,RF,Neuroticism,keep median,pearson,solver,mean_strl,4.217,roc_auc_ovr_weighted,20,147,100.0,0,100.0,100.0,100.0,100.0,59.143,58.065,51.852,58.934
166,RF,Extraversion,keep median,pearson,solver,mean_FA,4.159,roc_auc_ovr_weighted,19,145,100.0,0,100.0,100.0,100.0,100.0,48.201,46.774,44.068,48.677
167,RF,Extraversion,keep median,pearson,solver,num_streamlines,4.073,roc_auc_ovr_weighted,18,142,100.0,0,100.0,100.0,100.0,100.0,47.354,46.774,47.619,43.915
168,RF,Neuroticism,keep median,pearson,solver,mean_strl,4.016,roc_auc_ovr_weighted,18,140,100.0,0,100.0,100.0,100.0,100.0,53.971,53.226,49.123,59.77
169,RF,Neuroticism,keep median,pearson,solver,mean_strl,3.873,roc_auc_ovr_weighted,19,135,100.0,0,99.074,99.153,99.065,100.0,49.425,48.387,40.741,53.501
170,RF,Neuroticism,keep median,pearson,solver,mean_FA,3.758,roc_auc_ovr_weighted,18,131,100.0,0,100.0,100.0,100.0,100.0,40.178,40.323,43.077,41.588
171,RF,Extraversion,keep median,pearson,solver,mean_strl,3.729,roc_auc_ovr_weighted,18,130,100.0,0,100.0,100.0,100.0,100.0,50.053,48.387,44.828,46.508
172,RF,Neuroticism,keep median,pearson,solver,num_streamlines,3.701,roc_auc_ovr_weighted,18,129,100.0,0,100.0,100.0,100.0,100.0,39.916,38.71,26.923,34.587
173,RF,Neuroticism,keep median,pearson,solver,mean_FA,3.643,roc_auc_ovr_weighted,17,127,100.0,0,100.0,100.0,100.0,100.0,59.561,58.065,48.0,60.502
174,RF,Extraversion,keep median,pearson,solver,mean_strl,3.557,roc_auc_ovr_weighted,17,124,100.0,0,100.0,100.0,100.0,100.0,48.624,46.774,42.105,47.725
175,RF,Neuroticism,keep median,pearson,solver,num_streamlines,3.5,roc_auc_ovr_weighted,17,122,100.0,0,100.0,100.0,100.0,100.0,47.492,46.774,42.105,45.141
176,RF,Extraversion,keep median,pearson,solver,mean_FA,3.299,roc_auc_ovr_weighted,18,115,100.0,0,100.0,100.0,100.0,100.0,47.778,46.774,45.902,56.825
177,RF,Neuroticism,keep median,pearson,solver,mean_strl,3.242,roc_auc_ovr_weighted,17,113,100.0,0,100.0,100.0,100.0,100.0,57.419,56.452,50.909,60.188
178,RF,Extraversion,keep median,pearson,solver,mean_FA,3.213,roc_auc_ovr_weighted,16,112,100.0,0,100.0,100.0,100.0,100.0,52.328,50.0,43.636,53.016
179,RF,Neuroticism,keep median,pearson,solver,mean_FA,3.155,roc_auc_ovr_weighted,16,110,100.0,0,97.222,97.458,97.143,100.0,57.21,56.452,52.632,54.336
180,RF,Neuroticism,keep median,pearson,solver,num_streamlines,3.098,roc_auc_ovr_weighted,16,108,100.0,0,100.0,100.0,100.0,100.0,38.192,37.097,26.415,36.782
181,RF,Neuroticism,keep median,pearson,solver,mean_strl,2.84,roc_auc_ovr_weighted,16,99,100.0,0,100.0,100.0,100.0,100.0,55.486,54.839,51.724,58.516
182,RF,Extraversion,keep median,pearson,solver,mean_FA,2.783,roc_auc_ovr_weighted,15,97,100.0,0,100.0,100.0,100.0,100.0,49.894,46.774,35.294,51.958
183,RF,Neuroticism,keep median,pearson,solver,mean_FA,2.697,roc_auc_ovr_weighted,15,94,100.0,0,100.0,100.0,100.0,100.0,40.387,40.323,41.27,36.573
184,RF,Extraversion,keep median,pearson,solver,mean_strl,2.639,roc_auc_ovr_weighted,15,92,100.0,0,100.0,100.0,100.0,100.0,44.497,43.548,42.623,52.963
185,RF,Extraversion,keep median,pearson,solver,num_streamlines,2.496,roc_auc_ovr_weighted,14,87,100.0,0,100.0,100.0,100.0,100.0,52.91,51.613,50.0,49.524
186,RF,Neuroticism,keep median,pearson,solver,mean_strl,2.467,roc_auc_ovr_weighted,14,86,100.0,0,100.0,100.0,100.0,100.0,53.762,53.226,50.847,61.808
187,RF,Extraversion,keep median,pearson,solver,mean_FA,2.324,roc_auc_ovr_weighted,14,81,100.0,0,100.0,100.0,100.0,100.0,51.905,50.0,45.614,55.45
188,RF,Extraversion,keep median,pearson,solver,mean_strl,2.266,roc_auc_ovr_weighted,14,79,100.0,0,100.0,100.0,100.0,100.0,51.905,50.0,45.614,50.37
189,RF,Extraversion,keep median,pearson,solver,num_streamlines,2.18,roc_auc_ovr_weighted,13,76,100.0,0,100.0,100.0,100.0,100.0,44.074,43.548,44.444,39.894
190,RF,Neuroticism,keep median,pearson,solver,mean_FA,2.123,roc_auc_ovr_weighted,14,74,100.0,0,99.074,99.153,99.065,100.0,47.283,46.774,44.068,39.707
191,RF,Neuroticism,keep median,pearson,solver,mean_strl,2.094,roc_auc_ovr_weighted,13,73,100.0,0,99.219,99.153,99.083,99.971,39.498,38.71,32.143,39.08
192,RF,Neuroticism,keep median,pearson,solver,mean_FA,2.065,roc_auc_ovr_weighted,13,72,100.0,0,99.074,99.153,99.065,99.826,54.389,53.226,45.283,54.859
193,RF,Extraversion,keep median,pearson,solver,mean_FA,1.951,roc_auc_ovr_weighted,13,68,100.0,0,100.0,100.0,100.0,100.0,58.624,58.065,59.375,60.529
194,RF,Extraversion,keep median,pearson,solver,mean_strl,1.922,roc_auc_ovr_weighted,13,67,100.0,0,100.0,100.0,100.0,100.0,56.614,54.839,51.724,60.212
195,RF,Extraversion,keep median,pearson,solver,num_streamlines,1.865,roc_auc_ovr_weighted,12,65,100.0,0,100.0,100.0,100.0,100.0,38.519,38.71,42.424,39.788
196,RF,Extraversion,keep median,pearson,solver,mean_FA,1.807,roc_auc_ovr_weighted,12,63,100.0,0,100.0,100.0,100.0,100.0,55.767,54.839,54.839,60.952
197,RF,Neuroticism,keep median,pearson,solver,mean_FA,1.779,roc_auc_ovr_weighted,12,62,100.0,0,100.0,100.0,100.0,100.0,66.249,64.516,54.167,63.114
198,RF,Neuroticism,keep median,pearson,solver,num_streamlines,1.75,roc_auc_ovr_weighted,12,61,100.0,0,100.0,100.0,100.0,100.0,47.701,46.774,40.0,42.424
199,RF,Extraversion,keep median,pearson,solver,mean_strl,1.721,roc_auc_ovr_weighted,12,60,100.0,0,100.0,100.0,100.0,100.0,50.053,48.387,44.828,54.074
200,RF,Extraversion,keep median,pearson,solver,mean_FA,1.578,roc_auc_ovr_weighted,11,55,100.0,0,100.0,100.0,100.0,100.0,59.048,58.065,58.065,64.127
201,RF,Extraversion,keep median,pearson,solver,num_streamlines,1.52,roc_auc_ovr_weighted,11,53,100.0,0,100.0,100.0,100.0,100.0,43.915,41.935,35.714,44.233
202,RF,Neuroticism,keep median,pearson,solver,mean_FA,1.463,roc_auc_ovr_weighted,11,51,100.0,0,100.0,100.0,100.0,100.0,55.904,54.839,48.148,55.695
203,RF,Neuroticism,keep median,pearson,solver,mean_strl,1.434,roc_auc_ovr_weighted,11,50,100.0,0,100.0,100.0,100.0,100.0,51.149,50.0,41.509,52.403
204,RF,Extraversion,keep median,pearson,solver,mean_strl,1.406,roc_auc_ovr_weighted,11,49,100.0,0,100.0,100.0,100.0,100.0,53.757,51.613,46.429,52.857
205,RF,Neuroticism,keep median,pearson,solver,mean_strl,1.291,roc_auc_ovr_weighted,10,45,100.0,0,100.0,100.0,100.0,100.0,56.792,56.452,55.738,62.278
206,RF,Neuroticism,keep median,pearson,solver,mean_FA,1.262,roc_auc_ovr_weighted,10,44,100.0,0,99.074,99.153,99.065,99.942,42.529,41.935,37.931,40.021
207,RF,Extraversion,keep median,pearson,solver,mean_FA,1.234,roc_auc_ovr_weighted,10,43,100.0,0,98.297,98.305,98.182,99.971,53.757,51.613,46.429,55.661
208,RF,Extraversion,keep median,pearson,solver,mean_strl,1.176,roc_auc_ovr_weighted,10,41,100.0,0,99.091,99.153,99.083,100.0,50.053,48.387,44.828,45.82
209,RF,Extraversion,keep median,pearson,solver,num_streamlines,1.147,roc_auc_ovr_weighted,10,40,100.0,0,100.0,100.0,100.0,100.0,50.635,50.0,50.794,52.275
210,RF,Extraversion,keep median,pearson,solver,mean_FA,1.033,roc_auc_ovr_weighted,9,36,100.0,0,99.206,99.153,99.099,99.971,55.344,54.839,56.25,61.27
211,RF,Neuroticism,keep median,pearson,solver,mean_strl,1.004,roc_auc_ovr_weighted,9,35,100.0,0,100.0,100.0,100.0,100.0,68.025,67.742,67.742,64.159
212,RF,Neuroticism,keep median,pearson,solver,num_streamlines,0.975,roc_auc_ovr_weighted,9,34,100.0,0,100.0,100.0,100.0,100.0,32.393,32.258,32.258,30.199
213,RF,Neuroticism,keep median,pearson,solver,mean_FA,0.918,roc_auc_ovr_weighted,9,32,100.0,0,100.0,100.0,100.0,100.0,44.253,43.548,38.596,35.737
214,RF,Neuroticism,keep median,pearson,solver,num_streamlines,0.803,roc_auc_ovr_weighted,8,28,100.0,0,100.0,100.0,100.0,100.0,39.916,38.71,26.923,35.423
215,RF,Neuroticism,keep median,pearson,solver,mean_strl,0.775,roc_auc_ovr_weighted,8,27,100.0,0,100.0,100.0,100.0,100.0,55.486,54.839,51.724,61.964
216,RF,Neuroticism,keep median,pearson,solver,mean_FA,0.746,roc_auc_ovr_weighted,8,26,100.0,0,100.0,100.0,100.0,100.0,44.462,43.548,36.364,49.791
217,RF,Extraversion,keep median,pearson,solver,mean_FA,0.717,roc_auc_ovr_weighted,8,25,100.0,0,100.0,100.0,100.0,100.0,61.481,61.29,63.636,64.921
218,RF,Extraversion,keep median,pearson,solver,mean_FA,0.602,roc_auc_ovr_weighted,7,21,100.0,0,98.297,98.305,98.182,99.913,58.042,56.452,54.237,65.926
219,RF,Extraversion,keep median,pearson,solver,mean_strl,0.574,roc_auc_ovr_weighted,7,20,100.0,0,100.0,100.0,100.0,100.0,51.481,50.0,47.458,52.169
220,RF,Neuroticism,keep median,pearson,solver,mean_FA,0.545,roc_auc_ovr_weighted,7,19,100.0,0,100.0,100.0,100.0,100.0,39.498,38.71,32.143,37.304
221,RF,Neuroticism,keep median,pearson,solver,mean_strl,0.43,roc_auc_ovr_weighted,6,15,100.0,0,97.222,97.458,97.143,100.0,58.516,58.065,56.667,65.935
222,RF,Neuroticism,keep median,pearson,solver,mean_FA,0.402,roc_auc_ovr_weighted,6,14,100.0,0,100.0,100.0,100.0,100.0,48.119,46.774,35.294,41.588
223,RF,Neuroticism,keep median,pearson,solver,mean_FA,0.287,roc_auc_ovr_weighted,5,10,100.0,0,99.074,99.153,99.065,100.0,46.865,46.774,47.619,49.425
224,RF,Extraversion,keep median,pearson,solver,mean_strl,0.229,roc_auc_ovr_weighted,5,8,100.0,0,96.595,96.61,96.364,99.596,57.037,54.839,50.0,54.286
225,RF,Neuroticism,keep median,pearson,solver,mean_FA,0.172,roc_auc_ovr_weighted,4,6,100.0,0,100.0,100.0,100.0,100.0,50.94,50.0,43.636,50.157
226,MLP,Extraversion,keep median,pearson,solver,mean_strl,8.95,roc_auc_ovr_weighted,29,312,100.0,0,100.0,100.0,100.0,100.0,52.646,53.226,57.971,57.037
227,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,8.921,roc_auc_ovr_weighted,29,311,100.0,0,100.0,100.0,100.0,100.0,45.559,45.161,43.333,46.604
228,MLP,Neuroticism,keep median,pearson,solver,mean_FA,8.893,roc_auc_ovr_weighted,29,310,100.0,0,93.027,93.22,92.453,97.049,50.313,50.0,49.18,51.097
229,MLP,Extraversion,keep median,pearson,solver,mean_FA,8.778,roc_auc_ovr_weighted,29,306,100.0,0,92.395,92.373,91.892,94.69,50.635,50.0,50.794,59.153
230,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,8.692,roc_auc_ovr_weighted,28,303,100.0,0,100.0,100.0,100.0,100.0,49.007,48.387,44.828,49.425
231,MLP,Extraversion,keep median,pearson,solver,num_streamlines,8.52,roc_auc_ovr_weighted,28,297,100.0,0,92.28,92.373,91.743,97.547,43.228,43.548,47.761,40.741
232,MLP,Extraversion,keep median,pearson,solver,mean_FA,8.462,roc_auc_ovr_weighted,28,295,100.0,0,87.965,88.136,87.037,92.698,57.46,54.839,48.148,57.989
233,MLP,Neuroticism,keep median,pearson,solver,mean_FA,8.405,roc_auc_ovr_weighted,28,293,100.0,0,79.08,79.661,76.471,86.979,47.701,46.774,40.0,46.917
234,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,8.032,roc_auc_ovr_weighted,27,280,100.0,0,93.808,94.068,93.333,97.83,43.835,43.548,42.623,45.455
235,MLP,Extraversion,keep median,pearson,solver,mean_FA,7.975,roc_auc_ovr_weighted,27,278,100.0,0,100.0,100.0,100.0,100.0,55.926,56.452,60.87,54.286
236,MLP,Neuroticism,keep median,pearson,solver,mean_FA,7.917,roc_auc_ovr_weighted,27,276,100.0,0,80.208,81.356,76.596,89.931,55.486,54.839,51.724,58.83
237,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,7.803,roc_auc_ovr_weighted,26,272,100.0,0,92.882,93.22,92.308,98.843,40.805,40.323,37.288,34.796
238,MLP,Neuroticism,keep median,pearson,solver,mean_strl,7.602,roc_auc_ovr_weighted,28,265,100.0,0,82.002,82.203,80.374,91.233,54.65,54.839,57.576,55.904
239,MLP,Neuroticism,keep median,pearson,solver,mean_FA,7.487,roc_auc_ovr_weighted,26,261,100.0,0,100.0,100.0,100.0,100.0,44.723,45.161,50.0,36.886
240,MLP,Extraversion,keep median,pearson,solver,mean_FA,7.344,roc_auc_ovr_weighted,26,256,100.0,0,84.776,85.593,82.474,95.988,43.915,41.935,35.714,48.571
241,MLP,Extraversion,keep median,pearson,solver,mean_strl,7.315,roc_auc_ovr_weighted,26,255,100.0,0,84.329,84.746,82.692,95.094,59.471,58.065,56.667,57.566
242,MLP,Neuroticism,keep median,pearson,solver,mean_strl,7.2,roc_auc_ovr_weighted,27,251,100.0,0,82.494,83.051,80.392,92.13,49.007,48.387,44.828,49.007
243,MLP,Neuroticism,keep median,pearson,solver,mean_FA,7.028,roc_auc_ovr_weighted,25,245,100.0,0,80.845,82.203,76.923,90.422,40.805,40.323,37.288,33.856
244,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,6.999,roc_auc_ovr_weighted,25,244,100.0,0,100.0,100.0,100.0,100.0,47.701,46.774,40.0,45.768
245,MLP,Extraversion,keep median,pearson,solver,mean_FA,6.942,roc_auc_ovr_weighted,25,242,100.0,0,100.0,100.0,100.0,100.0,48.783,48.387,50.0,52.698
246,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,6.913,roc_auc_ovr_weighted,24,241,100.0,0,93.027,93.22,92.453,97.02,42.32,41.935,40.0,38.871
247,MLP,Extraversion,keep median,pearson,solver,mean_strl,6.885,roc_auc_ovr_weighted,25,240,100.0,0,100.0,100.0,100.0,100.0,53.915,53.226,53.968,51.64
248,MLP,Neuroticism,keep median,pearson,solver,mean_strl,6.77,roc_auc_ovr_weighted,26,236,100.0,0,69.878,72.034,59.259,83.073,48.955,46.774,23.256,51.202
249,MLP,Extraversion,keep median,pearson,solver,num_streamlines,6.684,roc_auc_ovr_weighted,24,233,100.0,0,89.784,89.831,89.091,97.143,56.19,54.839,53.333,50.37
250,MLP,Neuroticism,keep median,pearson,solver,mean_FA,6.655,roc_auc_ovr_weighted,24,232,100.0,0,100.0,100.0,100.0,100.0,36.52,37.097,43.478,36.364
251,MLP,Extraversion,keep median,pearson,solver,num_streamlines,6.54,roc_auc_ovr_weighted,25,228,100.0,0,100.0,100.0,100.0,100.0,54.762,53.226,50.847,55.132
252,MLP,Extraversion,keep median,pearson,solver,mean_strl,6.483,roc_auc_ovr_weighted,24,226,100.0,0,82.28,83.051,79.592,94.488,47.619,45.161,37.037,44.021
253,MLP,Neuroticism,keep median,pearson,solver,mean_strl,6.426,roc_auc_ovr_weighted,25,224,100.0,0,77.315,77.119,76.106,85.938,48.589,48.387,48.387,42.529
254,MLP,Extraversion,keep median,pearson,solver,mean_FA,6.397,roc_auc_ovr_weighted,24,223,100.0,0,100.0,100.0,100.0,100.0,43.492,41.935,37.931,50.159
255,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,6.225,roc_auc_ovr_weighted,23,217,100.0,0,94.734,94.915,94.34,99.363,54.18,53.226,47.273,48.276
256,MLP,Neuroticism,keep median,pearson,solver,mean_FA,6.168,roc_auc_ovr_weighted,23,215,100.0,0,100.0,100.0,100.0,100.0,36.52,37.097,43.478,33.229
257,MLP,Extraversion,keep median,pearson,solver,mean_FA,6.081,roc_auc_ovr_weighted,23,212,100.0,0,83.42,83.898,81.553,92.958,46.772,45.161,41.379,41.058
258,MLP,Extraversion,keep median,pearson,solver,mean_strl,5.967,roc_auc_ovr_weighted,23,208,100.0,0,100.0,100.0,100.0,100.0,56.614,54.839,51.724,52.275
259,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,5.881,roc_auc_ovr_weighted,22,205,100.0,0,100.0,100.0,100.0,100.0,46.395,45.161,34.615,47.126
260,MLP,Neuroticism,keep median,pearson,solver,mean_strl,5.737,roc_auc_ovr_weighted,24,200,100.0,0,75.376,76.271,71.429,85.272,49.896,50.0,52.308,53.501
261,MLP,Neuroticism,keep median,pearson,solver,mean_FA,5.68,roc_auc_ovr_weighted,22,198,100.0,0,100.0,100.0,100.0,100.0,30.042,30.645,37.681,31.766
262,MLP,Extraversion,keep median,pearson,solver,mean_strl,5.594,roc_auc_ovr_weighted,22,195,100.0,0,100.0,100.0,100.0,100.0,56.19,54.839,53.333,59.048
263,MLP,Extraversion,keep median,pearson,solver,mean_FA,5.565,roc_auc_ovr_weighted,22,194,100.0,0,100.0,100.0,100.0,100.0,43.069,41.935,40.0,47.513
264,MLP,Neuroticism,keep median,pearson,solver,mean_strl,5.393,roc_auc_ovr_weighted,23,188,100.0,0,68.461,70.339,58.824,82.639,51.776,50.0,34.043,53.083
265,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,5.307,roc_auc_ovr_weighted,21,185,100.0,0,87.471,88.136,86.0,96.47,38.662,38.71,40.625,33.751
266,MLP,Extraversion,keep median,pearson,solver,mean_strl,5.221,roc_auc_ovr_weighted,21,182,100.0,0,100.0,100.0,100.0,100.0,58.624,58.065,59.375,60.317
267,MLP,Neuroticism,keep median,pearson,solver,mean_FA,5.192,roc_auc_ovr_weighted,21,181,100.0,0,79.716,80.508,76.768,86.95,40.596,40.323,39.344,40.543
268,MLP,Extraversion,keep median,pearson,solver,mean_FA,5.077,roc_auc_ovr_weighted,21,177,100.0,0,100.0,100.0,100.0,100.0,47.778,46.774,45.902,49.312
269,MLP,Neuroticism,keep median,pearson,solver,mean_strl,5.02,roc_auc_ovr_weighted,22,175,100.0,0,73.669,74.576,69.388,83.275,59.143,58.065,51.852,57.158
270,MLP,Neuroticism,keep median,pearson,solver,mean_FA,4.963,roc_auc_ovr_weighted,20,173,100.0,0,85.417,85.593,84.112,91.869,45.141,45.161,46.875,36.155
271,MLP,Extraversion,keep median,pearson,solver,mean_strl,4.733,roc_auc_ovr_weighted,20,165,100.0,0,75.368,75.424,73.874,85.714,51.905,50.0,45.614,50.899
272,MLP,Extraversion,keep median,pearson,solver,num_streamlines,4.705,roc_auc_ovr_weighted,20,164,100.0,0,91.602,91.525,91.071,97.633,56.614,54.839,51.724,48.783
273,MLP,Extraversion,keep median,pearson,solver,mean_FA,4.618,roc_auc_ovr_weighted,20,161,100.0,0,100.0,100.0,100.0,100.0,52.91,51.613,50.0,53.439
274,MLP,Neuroticism,keep median,pearson,solver,mean_strl,4.561,roc_auc_ovr_weighted,21,159,100.0,0,71.181,72.034,66.667,84.549,48.798,48.387,46.667,49.112
275,MLP,Neuroticism,keep median,pearson,solver,mean_FA,4.475,roc_auc_ovr_weighted,19,156,100.0,0,74.884,75.424,71.845,84.317,46.656,46.774,49.231,45.35
276,MLP,Extraversion,keep median,pearson,solver,mean_strl,4.36,roc_auc_ovr_weighted,19,152,100.0,0,71.616,72.034,68.571,83.867,52.487,51.613,51.613,52.593
277,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,4.332,roc_auc_ovr_weighted,19,151,100.0,0,100.0,100.0,100.0,100.0,52.247,51.613,48.276,49.216
278,MLP,Neuroticism,keep median,pearson,solver,mean_strl,4.217,roc_auc_ovr_weighted,20,147,100.0,0,76.591,77.119,73.786,88.6,50.313,50.0,49.18,46.708
279,MLP,Extraversion,keep median,pearson,solver,mean_FA,4.159,roc_auc_ovr_weighted,19,145,100.0,0,84.892,85.593,82.828,93.853,46.772,45.161,41.379,48.042
280,MLP,Extraversion,keep median,pearson,solver,num_streamlines,4.073,roc_auc_ovr_weighted,18,142,100.0,0,74.56,75.424,70.103,87.648,48.201,46.774,44.068,41.27
281,MLP,Neuroticism,keep median,pearson,solver,mean_strl,4.016,roc_auc_ovr_weighted,18,140,100.0,0,75.087,76.271,70.213,81.626,42.476,40.323,13.953,53.292
282,MLP,Neuroticism,keep median,pearson,solver,mean_strl,3.873,roc_auc_ovr_weighted,19,135,100.0,0,100.0,100.0,100.0,100.0,48.589,48.387,48.387,48.694
283,MLP,Neuroticism,keep median,pearson,solver,mean_FA,3.758,roc_auc_ovr_weighted,18,131,100.0,0,82.002,82.203,80.374,91.146,42.947,41.935,33.333,41.693
284,MLP,Extraversion,keep median,pearson,solver,mean_strl,3.729,roc_auc_ovr_weighted,18,130,100.0,0,100.0,100.0,100.0,100.0,57.619,56.452,55.738,62.54
285,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,3.701,roc_auc_ovr_weighted,18,129,100.0,0,86.053,86.441,84.615,95.891,47.283,46.774,44.068,48.589
286,MLP,Neuroticism,keep median,pearson,solver,mean_FA,3.643,roc_auc_ovr_weighted,17,127,100.0,0,100.0,100.0,100.0,100.0,59.613,59.677,61.538,67.712
287,MLP,Extraversion,keep median,pearson,solver,mean_strl,3.557,roc_auc_ovr_weighted,17,124,100.0,0,80.014,80.508,77.67,85.022,40.635,38.71,32.143,44.021
288,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,3.5,roc_auc_ovr_weighted,17,122,100.0,0,100.0,100.0,100.0,100.0,48.798,48.387,46.667,49.425
289,MLP,Extraversion,keep median,pearson,solver,mean_FA,3.299,roc_auc_ovr_weighted,18,115,100.0,0,100.0,100.0,100.0,100.0,44.656,45.161,50.0,45.926
290,MLP,Neuroticism,keep median,pearson,solver,mean_strl,3.242,roc_auc_ovr_weighted,17,113,100.0,0,77.373,77.966,74.51,87.384,39.289,38.71,34.483,40.961
291,MLP,Extraversion,keep median,pearson,solver,mean_FA,3.213,roc_auc_ovr_weighted,16,112,100.0,0,100.0,100.0,100.0,100.0,60.317,58.065,53.571,64.339
292,MLP,Neuroticism,keep median,pearson,solver,mean_FA,3.155,roc_auc_ovr_weighted,16,110,100.0,0,100.0,100.0,100.0,100.0,53.344,53.226,53.968,49.843
293,MLP,Neuroticism,keep median,pearson,solver,num_streamlines,3.098,roc_auc_ovr_weighted,16,108,100.0,0,83.131,83.898,80.808,94.387,42.738,41.935,35.714,33.542
294,MLP,Neuroticism,keep median,pearson,solver,mean_strl,2.84,roc_auc_ovr_weighted,16,99,100.0,0,74.248,74.576,71.698,83.825,44.253,43.548,38.596,44.41
295,MLP,Extraversion,keep median,pearson,solver,mean_FA,2.783,roc_auc_ovr_weighted,15,97,100.0,0,100.0,100.0,100.0,100.0,58.042,56.452,54.237,61.481
296,MLP,Neuroticism,keep median,pearson,solver,mean_FA,2.697,roc_auc_ovr_weighted,15,94,100.0,0,82.147,82.203,80.734,85.012,50.94,50.0,43.636,52.247
297,MLP,Extraversion,keep median,pearson,solver,mean_strl,2.639,roc_auc_ovr_weighted,15,92,100.0,0,72.41,72.881,69.231,82.511,50.476,48.387,42.857,54.286
298,MLP,Extraversion,keep median,pearson,solver,num_streamlines,2.496,roc_auc_ovr_weighted,14,87,100.0,0,100.0,100.0,100.0,100.0,44.921,43.548,40.678,41.587
299,MLP,Neuroticism,keep median,pearson,solver,mean_strl,2.467,roc_auc_ovr_weighted,14,86,100.0,0,75.666,76.271,72.549,84.404,51.567,50.0,36.735,50.679
