,Classifier,Target,Choice,Edge,Feature Selection,Type of feature,Percentage,Refit Metric,Num_nodes,Num edges,% Positive edges,ROI_strl_thresh,train_balanced_accuracy,train_accuracy,train_f1_weighted,train_roc_auc_ovr_weighted,test_balanced_accuracy,test_accuracy,test_f1_weighted,test_roc_auc_ovr_weighted
240,MLP,Gender,randome,fscores,solver,mean_FA,2.926,roc_auc_ovr_weighted,15,102,100.0,0,85.698,86.525,88.757,91.67,64.181,64.516,60.714,74.895
241,MLP,Gender,randome,t_test,solver,num_streamlines,2.754,roc_auc_ovr_weighted,16,96,100.0,0,100.0,100.0,100.0,100.0,74.265,74.194,72.414,86.239
242,MLP,Gender,randome,fscores,solver,num_streamlines,2.725,roc_auc_ovr_weighted,16,95,100.0,0,100.0,100.0,100.0,100.0,79.622,79.032,78.689,88.971
243,MLP,Gender,randome,t_test,solver,mean_strl,2.582,roc_auc_ovr_weighted,14,90,100.0,0,100.0,100.0,100.0,100.0,69.538,69.355,67.797,77.416
244,MLP,Gender,randome,fscores,solver,mean_strl,2.553,roc_auc_ovr_weighted,14,89,100.0,0,100.0,100.0,100.0,100.0,67.437,67.742,64.286,79.307
245,MLP,Gender,randome,fscores,solver,mean_FA,2.524,roc_auc_ovr_weighted,14,88,100.0,0,86.3,87.234,89.412,91.275,68.908,69.355,65.455,78.046
246,MLP,Gender,randome,t_test,solver,num_streamlines,2.467,roc_auc_ovr_weighted,15,86,100.0,0,100.0,100.0,100.0,100.0,73.109,72.581,72.131,86.029
247,MLP,Gender,randome,fscores,solver,num_streamlines,2.352,roc_auc_ovr_weighted,15,82,100.0,0,100.0,100.0,100.0,100.0,78.151,77.419,77.419,88.13
248,MLP,Gender,randome,t_test,solver,mean_strl,2.238,roc_auc_ovr_weighted,13,78,100.0,0,100.0,100.0,100.0,100.0,63.866,64.516,59.259,77.101
249,MLP,Gender,randome,fscores,solver,mean_strl,2.209,roc_auc_ovr_weighted,13,77,100.0,0,100.0,100.0,100.0,100.0,65.651,66.129,61.818,70.483
250,MLP,Gender,randome,t_test,solver,mean_FA,2.18,roc_auc_ovr_weighted,13,76,100.0,0,81.907,82.979,85.882,89.863,65.126,64.516,64.516,68.908
251,MLP,Gender,randome,fscores,solver,mean_FA,2.151,roc_auc_ovr_weighted,13,75,100.0,0,83.371,84.397,87.059,92.688,65.651,66.129,61.818,75.84
252,MLP,Gender,randome,fscores,solver,num_streamlines,2.123,roc_auc_ovr_weighted,14,74,100.0,0,85.179,86.525,89.017,94.765,71.324,70.968,70.0,84.874
253,MLP,Gender,randome,t_test,solver,mean_strl,1.893,roc_auc_ovr_weighted,12,66,100.0,0,100.0,100.0,100.0,100.0,63.866,64.516,59.259,70.168
254,MLP,Gender,randome,fscores,solver,mean_FA,1.865,roc_auc_ovr_weighted,12,65,100.0,0,81.907,82.979,85.882,90.943,65.021,66.129,58.824,72.794
255,MLP,Gender,randome,fscores,solver,num_streamlines,1.836,roc_auc_ovr_weighted,13,64,100.0,0,100.0,100.0,100.0,100.0,76.681,75.806,76.19,87.605
256,MLP,Gender,randome,fscores,solver,mean_strl,1.578,roc_auc_ovr_weighted,11,55,100.0,0,100.0,100.0,100.0,100.0,56.828,56.452,55.738,66.702
257,MLP,Gender,randome,fscores,solver,mean_FA,1.549,roc_auc_ovr_weighted,11,54,100.0,0,79.58,80.851,84.211,91.525,63.866,64.516,59.259,70.378
258,MLP,Gender,randome,t_test,solver,num_streamlines,1.463,roc_auc_ovr_weighted,11,51,100.0,0,100.0,100.0,100.0,100.0,74.265,74.194,72.414,82.248
259,MLP,Gender,randome,t_test,solver,mean_FA,1.291,roc_auc_ovr_weighted,10,45,100.0,0,80.702,81.56,84.524,88.72,67.752,67.742,65.517,77.206
260,MLP,Gender,randome,fscores,solver,mean_FA,1.262,roc_auc_ovr_weighted,10,44,100.0,0,82.167,82.979,85.714,90.05,63.235,64.516,56.0,71.429
261,MLP,Gender,randome,t_test,solver,num_streamlines,1.205,roc_auc_ovr_weighted,10,42,100.0,0,88.627,89.362,91.124,94.163,68.382,67.742,67.742,83.929
262,MLP,Gender,randome,fscores,solver,num_streamlines,1.147,roc_auc_ovr_weighted,10,40,100.0,0,87.422,87.943,89.82,95.409,74.895,74.194,74.194,86.87
263,MLP,Gender,randome,fscores,solver,mean_FA,1.033,roc_auc_ovr_weighted,9,36,100.0,0,79.923,81.56,85.057,88.305,67.437,67.742,64.286,77.626
264,MLP,Gender,randome,fscores,solver,mean_strl,1.004,roc_auc_ovr_weighted,9,35,100.0,0,78.199,80.142,84.091,84.067,65.756,64.516,66.667,72.269
265,MLP,Gender,randome,fscores,solver,num_streamlines,0.975,roc_auc_ovr_weighted,9,34,100.0,0,89.749,90.071,91.566,93.498,73.109,72.581,72.131,85.189
266,MLP,Gender,randome,fscores,solver,mean_FA,0.803,roc_auc_ovr_weighted,8,28,100.0,0,78.978,80.142,83.529,88.305,72.794,72.581,71.186,77.941
267,MLP,Gender,randome,fscores,solver,mean_strl,0.775,roc_auc_ovr_weighted,8,27,100.0,0,72.341,74.468,79.545,79.456,51.261,50.0,53.731,61.66
268,MLP,Gender,randome,fscores,solver,num_streamlines,0.746,roc_auc_ovr_weighted,8,26,100.0,0,84.317,85.816,88.506,93.311,74.58,74.194,73.333,86.029
269,MLP,Gender,randome,fscores,solver,mean_FA,0.602,roc_auc_ovr_weighted,7,21,100.0,0,79.061,80.851,84.571,85.916,62.395,62.903,58.182,74.58
270,MLP,Gender,randome,fscores,solver,mean_FA,0.43,roc_auc_ovr_weighted,6,15,100.0,0,81.647,82.979,86.047,88.326,71.324,70.968,70.0,78.256
271,MLP,Gender,randome,fscores,solver,mean_FA,0.287,roc_auc_ovr_weighted,5,10,100.0,0,78.542,80.851,84.916,83.88,68.382,67.742,67.742,71.954
272,MLP,Gender,randome,fscores,solver,mean_FA,0.172,roc_auc_ovr_weighted,4,6,100.0,0,77.856,79.433,83.237,86.913,64.496,64.516,62.069,74.79
