,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,0.38667611383599415,0.07474126464921266,0.49370763973510634,0.3739131085977454,0.027915210999878756,0.47143566294610034,0.452728619007667,0.49181086822359177,0.44322372996436227,0.5083681908624045,0.26989410510931167,0.44413190720148554,0.09189677784106219,0.42976976006567263,0.17223072011384663,0.101048634239214,0.5230117022728237,0.25716158947624307,0.47801071835383013,0.377632536954379,0.505271995024837,0.2108718651905044,0.5316461829256509,0.5034870306987325,0.007133722011678912,0.49369099464609106,0.4840960913197621,0.5082355740679074,0.42205975178710003,0.4790944167766837,0.023247306716853176,0.1557052975548662,0.45332273021851816,0.4971716516856696,0.11381816000284625,0.480992756475561,0.3993673984696573,0.5084927704956829,0.31078820499684806,0.39903533337364694,0.15261259124490428,0.015251101825037612,0.4570205451816484,0.13621408473975552,0.39687267632784906,0.14023725367923479,0.28945118318889274,0.03075147027452591,0.013189495490689583,0.03398388007591511,0.036147636439412684,0.13047722667113118,0.07894301512362727,0.002742153964019174,0.057362380432965134,0.26762391384808976,0.10938329762230171,0.3025444541415157,0.11269183929134863,0.008127334082655131,0.04734281087156587,0.007229432096622261,0.14289571648258684,0.008278096250712578,0.15661555275918732,0.029874844944535805,0.002719382347144517,0.010645977675621145,0.04887845231394462,0.29276118974729853,0.20855777505142936,0.140487524529396,0.5347307755165235,0.00495511131920838,0.10196897695804465,0.35552289360339384,0.5436977497719987,0.279006195916825,0.275057916730393,0.005042643969869379,0.0,0.034519597374159716,0.18054287913691233,0.08869474605092861
1,0.14948252929842532,0.3931166376158736,0.4815726775125595,0.05939027094488661,0.1695315665114298,0.1355893814260345,0.30293937510061375,0.20925793470616022,0.5205771318144213,0.1075361225698969,0.44334417844248886,0.2354091108408076,0.4497272758277562,0.24104615019508968,0.5137494145304197,0.44221805782848306,0.4793188432863653,0.3997599087606483,0.45350390277402486,0.03787852860436651,0.39875628522350604,0.42093774662548494,0.46997278790474667,0.4975994792697099,0.4504681220743308,0.4663449007404263,0.42830772864028704,0.4808047715103578,0.2636475880398958,0.2910808121140172,0.448374857884438,0.031178127735706385,0.056570301061780584,0.4520926179813606,0.33204735837896027,0.4792353736824317,0.46186309337821774,0.4598233721320907,0.41174633122361975,0.4741268899248947,0.04737979489300639,0.464978056873386,0.4973524334683673,0.5229156853434132,0.48603095053654494,0.46892968175314714,0.18122450119168887,0.033318076668114496,0.4004354135439255,0.036053058328886924,0.5001620705616878,0.5376654589260934,0.026866836500872533,0.0024824623991115927,0.0271278694639065,0.26248296939558385,0.12057431355387903,0.3127925122606343,0.06461682196321158,0.4414354349512202,0.03057874702467707,0.5073174150994073,0.13987319748879262,0.0497882019710071,0.43589156661417805,0.49608569163675076,0.34203180384477233,0.46791499482471144,0.02824035712650844,0.29989000063126503,0.4848426380046146,0.4895412423838446,0.49768105298537796,0.49431684327235353,0.5181178290914733,0.5259102346105596,0.44110279752458453,0.12167894673856412,0.2667987084618734,0.4916762353534815,0.004897566117676608,0.017896603334126213,0.3946640117562063,0.333790177718913
2,0.9874152794702127,0.963145355025119,0.412329886310134,0.32775808281443364,0.053369243205670255,0.46611666843858895,0.4813873830863306,0.4917374079337037,0.4376142581190568,0.4697460499606873,0.41518492082522424,0.3590510408750225,0.1949096464073325,0.5058850342506592,0.2766235273239648,0.4517812384304138,0.4633119493202706,0.4414798977947015,0.47048564168276663,0.2638686223119434,0.500870123850849,0.4649311848806191,0.46259706298973335,0.5007865477274954,0.17968580600607428,0.4478287207911713,0.45610502313759393,0.4930095605229904,0.49578873918300276,0.497817151444967,0.14425600568698152,0.13360496719531434,0.41071059644289176,0.44810160591082776,0.5134778840157016,0.47509006469970383,0.4474400277430955,0.44365283838903785,0.4703584594397412,0.5304982287106912,0.29370945365848233,0.027397788070105566,0.522952419277675,0.5268026794711985,0.5186301263152403,0.519815238567733,0.41969175889018473,0.07972774555530454,0.037161312838297565,0.1661756256433152,0.5376664076555144,0.5336059581906457,0.08144914670824417,0.02561748849934545,0.12841179471444614,0.504958614170511,0.3652762764758837,0.39400269547914024,0.1781728332143503,0.12435121714873071,0.06694362213458921,0.1410797166657957,0.4031838739650294,0.11076603629221077,0.5432248607057576,0.5220844346719248,0.2792478845255595,0.49617793623638473,0.05115743167392531,0.513047706197026,0.5328022084183497,0.5363949583275218,0.5395180621217328,0.21032935585000834,0.5150752334780146,0.5509505642132265,0.5424946896852624,0.3691441055534359,0.48939854581314157,0.1476085854623901,0.0,0.10781765630092527,0.4600009099049702,0.5194255123409547
3,0.7478262171954908,0.11878054188977322,0.6555161656288673,0.35459535305020007,0.3917469558361893,0.4877517373610778,0.5039623998745439,0.5129664401183276,0.572653086446059,0.39632082611247416,0.1849885615557537,0.45508337785940506,0.1916495234728447,0.5182477517051179,0.5042998830017867,0.053817707525294016,0.2309440692339233,0.06319607273111202,0.08094563977471714,0.3874540589949291,0.20155731743486052,0.13113978515481156,0.3380321181404726,0.4213588356583059,0.012931078819218527,0.2681220307589668,0.27717709545200764,0.42457997417246107,0.5168026041318564,0.4063928020153297,0.007707207073719044,0.22011134557438206,0.30528763038000795,0.5381650457349215,0.45237998630229853,0.5243817199923043,0.1982224439630172,0.5433418578948345,0.4589756362958388,0.5217043329715095,0.40349700636123964,0.033449659108724106,0.5993053504690745,0.07523193764569137,0.5869276712082734,0.1824067454717821,0.63165644390224,0.15001795632498605,0.036859614117000686,0.09155410422969529,0.055144637969914326,0.049226816651856374,0.620385011474307,0.2496898879950074,0.5852374953569761,0.6261849092173933,0.5189553985166914,0.6319836280567058,0.6496487125360133,0.048878662740851474,0.6300661174251416,0.01335715836492078,0.45339817258054044,0.5304267154698198,0.05314010056270951,0.02139981083682018,0.0027235904937894474,0.011277135369812914,0.6488486541677528,0.11564407193014774,0.13308146006759555,0.11322381055022304,0.6454008008956209,0.0026944770014344765,0.03410070099560498,0.23404984049902763,0.6490530742838085,0.49863024950109036,0.1382421949520487,0.0,0.04827457387459102,0.08534425864078729,0.4789708676117701,0.25749442225683467
4,0.05583042199975751,0.3390631330228596,0.10673848641134051,0.7834939116723786,0.27655766278997546,0.31758076626510495,0.35108206100158745,0.33914676929699267,0.43875878852401917,0.4188750632996135,0.044579875234312616,0.4405027417054154,0.11537829988275344,0.1824477675070917,0.3410149488944324,0.041982569644603826,0.06816890593526398,0.00925466990823229,0.02874364024899863,0.401531406464317,0.08787835403532314,0.29593875130702707,0.15544155494892023,0.45933056468334676,0.07430661062301673,0.09137402675519826,0.35357746357735,0.4680039487765538,0.26807437152486857,0.1233748502185192,0.01226934893377896,0.28739122486936164,0.04721869374143666,0.31008902919081344,0.17923120260296288,0.4605259368591916,0.1257257424258246,0.36988094938708205,0.17476430337578094,0.3436925286710803,0.27730163073000275,0.06602193654953747,0.26457572441289734,0.03666445847802561,0.10669610272781017,0.08850839013487638,0.30774997672824334,0.015411909577881761,0.025515483224333214,0.0026407303481266417,0.021264041732684733,0.028825994489228197,0.184848539181335,0.07822994590131846,0.13212397408064558,0.10024796321082781,0.041807297562143485,0.16226193741918196,0.26777074636496934,0.0026299941715935767,0.29071788915822366,0.007860193992483205,0.040636863467728566,0.13591467437192137,0.032018160438302704,0.00761505799927735,0.0,0.002493820754178052,0.2101901300337123,0.03271120478366983,0.02612804470978347,0.0687194392452099,0.30290190933624844,0.0025837615205736584,0.01837982611703168,0.07068590695047614,0.3621462972352769,0.02194578483186919,0.018970534719269853,0.0,0.004496562216669468,0.005428920532095021,0.07369287965332934,0.15687930860789573
5,0.9428713258922007,0.271178762852069,0.9322333368771779,0.9755034747221556,0.6351615325302099,0.34300522846216985,0.4733684826978923,0.38478701064120735,0.505506527524038,0.42694945489558134,0.3907297494008406,0.4127501321152113,0.3722150012536629,0.4625157831333753,0.3512666754150573,0.055757671129723095,0.4660154645246569,0.27893724691519634,0.3849792366762117,0.48459338180737394,0.47240228593927486,0.24390888454424445,0.49480586736064774,0.48314794630054836,0.05654337581351081,0.4458967022271963,0.4565759751564135,0.48609715972054623,0.48604756169414726,0.4947638522412824,0.0833132237636397,0.33861358059792035,0.3615640714417379,0.4783148580613778,0.46113511486921105,0.48657204338438287,0.4481189568959381,0.5004055651779699,0.4700378976389465,0.38588675945628176,0.37454034354728466,0.32131831455969656,0.54680690174092,0.20788496084303296,0.5457352552125232,0.3960748623054783,0.566850242478849,0.23862025980242757,0.2513413468308077,0.13282320255716445,0.0728912031024156,0.20401524364556783,0.5936503700046867,0.14068723005495412,0.45655577146983833,0.5438479769001447,0.4215501914606476,0.5554068824808088,0.5998243625009126,0.0803745259914688,0.5629013024814394,0.027335241314617086,0.3939353678708001,0.3853886577728994,0.11667391709212599,0.05444142361873476,0.01578086027370885,0.010350850855775655,0.575312378501665,0.14494308566355482,0.1519350196022314,0.21107845872102307,0.5937412531225317,0.0133191587889723,0.10603225923621987,0.352679458134411,0.6062788786051012,0.42952749259254847,0.2612214872000532,0.008283780126148844,0.05726579595081912,0.12555070483234324,0.44078711224347744,0.30025126339473157
6,0.905457238015334,0.6058787502012275,0.9627747661726612,1.0079247997490879,0.7021641220031749,0.9467369653957846,0.4037369697562314,0.4982247377583866,0.5310490731060872,0.4383380268483439,0.4152285629742334,0.49248012986922585,0.32380317906887834,0.48031670118846786,0.5055805727983819,0.39307512329303596,0.4931985080130154,0.3517389124020053,0.4711323815015832,0.5102131529534634,0.5020054936582212,0.4245689477901377,0.5104283300737189,0.5034694883788041,0.06847607333378251,0.4548989206844309,0.4916595664254372,0.4635565980546932,0.493129040773328,0.4496350204074189,0.08197152974276707,0.3980527916910154,0.4889678583655435,0.5053145430984841,0.5271524266508258,0.49298415418300345,0.46900172523040495,0.5068911713065833,0.5081371846391929,0.5162647728097642,0.5078048227484041,0.17533867130138606,0.5689715676624734,0.4181633018754178,0.5723602534374831,0.4568207935384992,0.5846922985900628,0.2877959201579471,0.13056880891420963,0.2471950915964758,0.3015569375171198,0.4841445998764474,0.6226725107484068,0.09604587152673694,0.5345485047404605,0.5736107431767373,0.515180883336719,0.5802707701704911,0.6258032144268525,0.0984746124014283,0.5814662727416441,0.0438548465961306,0.49947339001382,0.3567183873224448,0.47584264725531505,0.30964057221589253,0.03454626054305748,0.09102350267870672,0.6091129172503127,0.499808112462678,0.4355683874491414,0.5149637130244458,0.5938437930600815,0.020814174501766713,0.3690116482481001,0.5224263773701247,0.6045759414559294,0.5574933959663826,0.4747800158317313,0.005078064837479239,0.050910266793420166,0.2999954681066652,0.5469998456726297,0.48907334759022003
7,0.9836217364471835,0.41851586941232044,0.9834748158674074,1.0259328802366552,0.6782935385939853,0.7695740212824147,0.9964494755167732,0.3519615175322063,0.5118287598030835,0.4500641154942531,0.3988478055556251,0.5127974384387467,0.33618830696443375,0.38736527147723104,0.4473026019837602,0.2176220056067155,0.5032544899197258,0.39433603468502665,0.4805687039101575,0.523575391980614,0.5075889588023887,0.3155718679094842,0.521162462282918,0.502433843894867,0.05505985325486789,0.4697395196702827,0.48355595313511823,0.5058973274977416,0.46897579025371616,0.5105679195318252,0.08000386969992289,0.31843139839655044,0.4503312908598394,0.45536426428299454,0.43554987981569104,0.4731111273356641,0.47161531384319466,0.47430267509049756,0.46723219154673384,0.4253754875093179,0.40288762050006494,0.31338306505714636,0.5484135700317225,0.3534651013867637,0.5498161392827356,0.43931203980914324,0.5379981779287992,0.2533073322715095,0.2524959228179585,0.19330923268905748,0.1591818941809078,0.4025998505019248,0.4611092918793812,0.052033999136516025,0.401228515120784,0.5308828760283579,0.3963094606313277,0.5230994830044933,0.5393171321051956,0.08615514332633496,0.46144565599180615,0.044557223766308114,0.4233851599567548,0.2585523766267336,0.25310536334765177,0.15861002032343782,0.028738823283482068,0.05131244211654945,0.4513998579642147,0.3849467223433211,0.284092688710616,0.38848539542965205,0.5798780460387776,0.02992924372550889,0.2801251950089401,0.5030392203290687,0.5839622823483024,0.4985809545872482,0.45810035775639746,0.010332875357472838,0.07910158119373915,0.2240852489651522,0.4740679556521152,0.314879114275006
8,0.8864474599287245,1.0411542636288427,0.8752285162381136,1.145306172892118,0.8775175770480383,1.011013055048076,1.0620981462121744,1.023657519606167,0.4084231169621574,0.5851392786493499,0.4224169960570575,0.48513850378646933,0.5108302075756878,0.5144745928203511,0.4261075515890999,0.45061254931901,0.4960955311341663,0.27085340752112913,0.406700827534039,0.5877619794346243,0.47903905525204304,0.4202975261329127,0.49050662774030346,0.4289521345613956,0.5356224081452807,0.5139483062775131,0.52532900009489,0.5501920690302617,0.5032061153286335,0.48528548954849376,0.4254194521309594,0.25438638318862233,0.47305291399674865,0.5162783817259902,0.49102756159744504,0.4923034130984163,0.4946538943057467,0.5201916058499757,0.5115329481902323,0.47476132870719606,0.41618857623262,0.4171549897528201,0.5544769118318847,0.49493241027157764,0.5742641413998814,0.4628956903954865,0.5900958061798752,0.31141855294732956,0.21351070087848628,0.3434588780594004,0.46210941495184177,0.43372841820344493,0.6306701677763581,0.24233047862132664,0.5327740042335012,0.5787613043244787,0.5034576217612661,0.5517944269000237,0.6255399404511395,0.2510093224202327,0.6007021358711521,0.4509854267334229,0.5241197417849054,0.4965022864905867,0.485831506687276,0.32031525353522866,0.12891873363986586,0.2039047038160688,0.6346256115418023,0.5173678658689159,0.5297370461870519,0.4787928551723431,0.5751313293308218,0.3345935714302734,0.5193674839972775,0.5445637734929534,0.6021334129938969,0.5461492857041909,0.5327669631967415,0.3373474555854848,0.06867723913224069,0.3690633684514425,0.527212057003719,0.4596055313954827
9,1.016736381724809,0.2150722451397938,0.9394920999213746,0.7926416522249483,0.837750126599227,0.8538989097911627,0.8766760536966878,0.9001282309885063,1.1702785572986998,0.36613924000914283,0.44146969635966116,0.4085933772182874,0.4387584754275565,0.4634710595823108,0.5093023190163954,0.10572987388703231,0.48036358874034224,0.3094489948353021,0.350284663320446,0.4026168294193409,0.49896481239021606,0.23624113311223405,0.5023503197083992,0.5169065253737789,0.04870273569240946,0.4587476771963534,0.46873934267403405,0.44400463716513916,0.5135264091025472,0.5137867823113793,0.115874592037428,0.4626509466334845,0.4576661850970728,0.5369277806936252,0.5292923542248607,0.5167711006076241,0.4642722993697353,0.5423230581940721,0.5246672277861661,0.5236377749487308,0.5266291701042569,0.2442728066373439,0.6010383036999503,0.24184050458699025,0.5982805309452627,0.42185068706013307,0.6213496607739244,0.3406726407702054,0.15615090755944572,0.16813548510689258,0.15355975338684513,0.23694470299435363,0.6531725398699848,0.29169496235686965,0.6132114483104536,0.6239126278415477,0.5594994924467519,0.6291157413498082,0.6451658177699544,0.11235217710923288,0.6353291553510698,0.03636114512171064,0.5324151417648981,0.571041649108251,0.2053830119458521,0.06911772856571405,0.024246416410984857,0.010453737721654583,0.6538578189607102,0.2692063069842719,0.29273489591404867,0.27170629287979675,0.6356683885620986,0.0221944696503907,0.14561822846018035,0.4175066118960912,0.6414470000974244,0.5528241364032814,0.3532685471264767,0.0024981161056480974,0.06925514303698328,0.1838161861294596,0.5688544932098669,0.4752129089260046
